2019onham_qm48,frc7456,frc6342,frc7509,frc6330,frc6070,frc6513,61,27
2019onham_qm49,frc4902,frc5076,frc1325,frc4907,frc6323,frc4618,71,55
2019onham_qm5,frc7509,frc5076,frc1241,frc6978,frc3161,frc4902,54,35
2019onham_qm50,frc3161,frc6878,frc2200,frc7564,frc6009,frc6537,105,46
2019onham_qm51,frc7022,frc7623,frc4777,frc4992,frc5406,frc6978,70,59
2019onham_qm52,frc6070,frc6537,frc6865,frc6342,frc6140,frc6330,38,36
2019onham_qm53,frc4992,frc7509,frc1075,frc7456,frc5076,frc5032,49,55
2019onham_qm54,frc2386,frc6323,frc6854,frc1241,frc4902,frc6513,77,59
2019onham_qm55,frc1325,frc4618,frc2200,frc3161,frc3543,frc4777,83,42
2019onham_qm56,frc2056,frc6878,frc6009,frc6978,frc4907,frc7022,102,52
2019onham_qm57,frc5921,frc7564,frc3161,frc7623,frc5406,frc6323,45,75
2019onham_qm58,frc5076,frc6537,frc6978,frc6140,frc2056,frc1241,53,118
2019onham_qm59,frc4992,frc3543,frc7623,frc4777,frc7509,frc4618,38,47
2019onham_qm6,frc7564,frc4992,frc6865,frc6009,frc6342,frc1325,48,39
2019onham_qm60,frc4907,frc7564,frc6878,frc2386,frc6865,frc6342,64,61
2019onham_qm61,frc7456,frc5921,frc6330,frc2200,frc5032,frc6009,41,49
2019onham_qm62,frc6513,frc5406,frc6854,frc6070,frc1325,frc1075,76,75
2019onham_qm63,frc4902,frc5032,frc6323,frc7022,frc6009,frc6865,56,54
2019onham_qm64,frc5921,frc6537,frc6140,frc5406,frc4907,frc1075,42,75
2019onham_qm65,frc2386,frc4902,frc7022,frc7564,frc2200,frc4777,71,62
2019onham_qm66,frc1325,frc7623,frc6854,frc3543,frc5076,frc6342,59,34
2019onham_qm67,frc6513,frc3161,frc7509,frc4992,frc6878,frc6330,54,55
2019onham_qm68,frc4618,frc1241,frc7456,frc6070,frc6978,frc2056,63,79
2019onham_qm7,frc4618,frc7022,frc5406,frc6878,frc5076,frc6140,72,48
2019onham_qm8,frc6009,frc1241,frc5921,frc7509,frc6854,frc7564,48,40
2019onham_qm9,frc4777,frc1325,frc5032,frc2200,frc6070,frc7623,77,55
2019onham_sf1m1,frc1241,frc2056,frc6070,frc4907,frc4992,frc6140,129,64
2019onham_sf1m2,frc1241,frc2056,frc6070,frc4907,frc4992,frc6140,107,75
2019onham_sf2m1,frc1325,frc5406,frc6342,frc2200,frc2386,frc7509,84,81
2019onham_sf2m2,frc1325,frc5406,frc6342,frc2200,frc2386,frc7509,95,76
2019onlon_f1m1,frc4814,frc4525,frc7722,frc6378,frc4976,frc6725,37,71
2019onlon_f1m2,frc4814,frc4525,frc7722,frc6378,frc4976,frc6725,65,62
2019onlon_f1m3,frc4814,frc4525,frc7722,frc6378,frc4976,frc6725,70,68
2019onlon_qf1m1,frc2702,frc3739,frc5288,frc6110,frc6331,frc5483,63,71
2019onlon_qf1m2,frc2702,frc3739,frc5288,frc6110,frc6331,frc5483,66,71
2019onlon_qf2m1,frc4814,frc4525,frc7722,frc5834,frc5408,frc5596,70,70
2019onlon_qf2m2,frc4814,frc4525,frc7722,frc5834,frc5408,frc5596,74,81
2019onlon_qf2m3,frc4814,frc4525,frc7722,frc5834,frc5408,frc5596,78,72
2019onlon_qf3m1,frc6378,frc4976,frc6725,frc2609,frc4940,frc4595,80,59
2019onlon_qf3m2,frc6378,frc4976,frc6725,frc2609,frc4940,frc4595,73,56
2019onlon_qf4m1,frc1360,frc5024,frc5870,frc6881,frc7058,frc4617,73,50
2019onlon_qf4m2,frc1360,frc5024,frc5870,frc6881,frc7058,frc4617,91,60
2019onlon_qm1,frc4951,frc6110,frc3756,frc3739,frc1360,frc6202,40,64
2019onlon_qm10,frc4976,frc6052,frc6339,frc2702,frc7659,frc6331,44,73
2019onlon_qm11,frc781,frc5408,frc5834,frc5483,frc7475,frc4940,73,23
2019onlon_qm12,frc6856,frc6992,frc5288,frc7058,frc3739,frc6162,24,71
2019onlon_qm13,frc2609,frc5689,frc4617,frc6130,frc3756,frc6725,45,49
2019onlon_qm14,frc6481,frc5024,frc6339,frc4814,frc4595,frc4976,51,75
2019onlon_qm15,frc1360,frc6331,frc5821,frc2702,frc4525,frc6052,44,61
2019onlon_qm16,frc3756,frc3739,frc7475,frc6130,frc4617,frc6881,43,57
2019onlon_qm17,frc7058,frc6856,frc4814,frc6992,frc5699,frc4940,69,53
2019onlon_qm18,frc7659,frc6378,frc4951,frc6162,frc5288,frc781,78,21
2019onlon_qm19,frc6725,frc5483,frc5870,frc6202,frc5024,frc6110,57,60
2019onlon_qm2,frc7058,frc4976,frc4617,frc5821,frc4525,frc5288,76,54
2019onlon_qm20,frc5834,frc5596,frc2609,frc7722,frc5408,frc5689,63,64
2019onlon_qm21,frc6992,frc3739,frc4595,frc6331,frc7058,frc3756,66,53
2019onlon_qm22,frc4617,frc1360,frc6378,frc4814,frc5870,frc2702,58,50
2019onlon_qm23,frc6856,frc5821,frc6881,frc5596,frc6110,frc5288,34,44
2019onlon_qm24,frc4525,frc5689,frc6725,frc4951,frc5699,frc6339,35,45
2019onlon_qm25,frc6130,frc2609,frc781,frc5483,frc4976,frc6202,47,74
2019onlon_qm26,frc7722,frc6162,frc7659,frc7475,frc5408,frc6481,43,47
2019onlon_qm27,frc4940,frc5024,frc3739,frc5834,frc6052,frc6725,54,44
2019onlon_qm28,frc4595,frc6202,frc7058,frc6881,frc4814,frc6378,40,47
2019onlon_qm29,frc5699,frc6331,frc5483,frc5870,frc5821,frc4617,42,49
2019onlon_qm3,frc2609,frc2702,frc4595,frc6162,frc5596,frc5699,39,18
2019onlon_qm30,frc1360,frc4951,frc5024,frc7722,frc2609,frc3756,49,48
2019onlon_qm31,frc5408,frc6162,frc4525,frc4940,frc7659,frc6110,45,55
2019onlon_qm32,frc6130,frc5689,frc2702,frc5834,frc6339,frc6856,64,37
2019onlon_qm33,frc4976,frc6992,frc7475,frc6052,frc5288,frc6481,31,42
2019onlon_qm34,frc5596,frc4595,frc6331,frc781,frc4617,frc4951,33,45
2019onlon_qm35,frc5483,frc7722,frc5821,frc5024,frc2609,frc6881,54,74
2019onlon_qm36,frc6725,frc4940,frc6202,frc6992,frc2702,frc1360,63,52
2019onlon_qm37,frc4976,frc781,frc6481,frc3739,frc5699,frc5689,35,73
2019onlon_qm38,frc6339,frc6162,frc6378,frc6052,frc5408,frc7058,36,63
2019onlon_qm39,frc6110,frc4814,frc4525,frc6856,frc6130,frc7475,78,28
2019onlon_qm4,frc4814,frc4940,frc7722,frc5689,frc6331,frc6481,58,26
2019onlon_qm40,frc5288,frc7659,frc5834,frc5596,frc3756,frc5870,57,60
2019onlon_qm41,frc6725,frc6481,frc7722,frc7058,frc781,frc5483,47,38
2019onlon_qm42,frc4595,frc4940,frc1360,frc3739,frc4617,frc6339,56,36
2019onlon_qm43,frc5024,frc6331,frc4525,frc2609,frc5288,frc6378,79,72
2019onlon_qm44,frc7659,frc5870,frc6881,frc4976,frc6110,frc6130,42,51
2019onlon_qm45,frc6052,frc5699,frc6856,frc5408,frc6202,frc5596,30,62
2019onlon_qm46,frc4951,frc5821,frc6162,frc6992,frc5834,frc4814,30,74
2019onlon_qm47,frc7475,frc5689,frc7058,frc2702,frc3756,frc5024,54,74
2019onlon_qm48,frc4976,frc4525,frc7659,frc4595,frc6856,frc7722,55,37
2019onlon_qm49,frc5870,frc2609,frc6162,frc6339,frc6130,frc5821,59,32
2019onlon_qm5,frc6339,frc6725,frc7659,frc6856,frc5483,frc6378,33,65
2019onlon_qm50,frc5699,frc6378,frc7475,frc5689,frc1360,frc5483,60,69
2019onlon_qm51,frc6202,frc6881,frc6052,frc4617,frc4940,frc6331,44,56
2019onlon_qm52,frc6481,frc4814,frc5596,frc6725,frc4951,frc3739,70,59
2019onlon_qm53,frc6110,frc2702,frc5408,frc781,frc3756,frc6992,64,59
2019onlon_qm54,frc5288,frc6202,frc5689,frc5834,frc4525,frc7058,46,76
2019onlon_qm55,frc7475,frc7722,frc5870,frc6331,frc3739,frc6856,54,64
2019onlon_qm56,frc5596,frc4951,frc6130,frc6378,frc4976,frc4940,46,67
2019onlon_qm57,frc6110,frc781,frc1360,frc5024,frc5834,frc6162,63,62
2019onlon_qm58,frc4617,frc6052,frc6992,frc6481,frc7659,frc2609,51,34
2019onlon_qm59,frc3756,frc4595,frc5408,frc5821,frc6725,frc2702,65,36
2019onlon_qm6,frc6881,frc6992,frc5408,frc781,frc5870,frc5024,47,42
2019onlon_qm60,frc4814,frc5288,frc5699,frc6339,frc6881,frc5483,65,34
2019onlon_qm61,frc5024,frc7058,frc5596,frc7659,frc6130,frc1360,71,62
2019onlon_qm62,frc6331,frc6202,frc5870,frc4595,frc6162,frc5689,48,41
2019onlon_qm63,frc5288,frc6881,frc3739,frc2609,frc6725,frc5408,50,49
2019onlon_qm64,frc3756,frc6052,frc4814,frc4525,frc781,frc5699,58,61
2019onlon_qm65,frc2702,frc4617,frc5483,frc4951,frc7722,frc4976,58,61
2019onlon_qm66,frc6378,frc6481,frc5834,frc6110,frc6339,frc6992,83,56
2019onlon_qm67,frc5596,frc6856,frc4940,frc5821,frc7475,frc5024,50,54
2019onlon_qm68,frc3739,frc2702,frc4976,frc6162,frc5483,frc4814,73,58
2019onlon_qm69,frc5870,frc6339,frc5288,frc6202,frc7722,frc781,51,42
2019onlon_qm7,frc5834,frc6130,frc6202,frc6052,frc7475,frc4595,32,41
2019onlon_qm70,frc4940,frc7058,frc2609,frc6378,frc4595,frc6110,72,72
2019onlon_qm71,frc5689,frc6881,frc4951,frc7659,frc5821,frc6052,50,32
2019onlon_qm72,frc4617,frc5834,frc3756,frc4525,frc6481,frc6856,58,63
2019onlon_qm73,frc5408,frc5699,frc6130,frc6331,frc6992,frc6725,55,63
2019onlon_qm74,frc7475,frc4814,frc781,frc1360,frc6339,frc2609,56,45
2019onlon_qm75,frc5870,frc7058,frc6110,frc4940,frc4951,frc6052,66,38
2019onlon_qm76,frc4525,frc5483,frc4595,frc5689,frc5596,frc6992,61,51
2019onlon_qm77,frc3756,frc6856,frc1360,frc5408,frc4976,frc6331,65,67
2019onlon_qm78,frc6378,frc3739,frc5821,frc6202,frc7475,frc7659,66,46
2019onlon_qm79,frc5288,frc5024,frc6130,frc5699,frc6481,frc2702,65,63
2019onlon_qm8,frc5821,frc6110,frc5699,frc7722,frc6378,frc5596,46,54
2019onlon_qm80,frc6162,frc6725,frc4617,frc6881,frc5834,frc7722,42,70
2019onlon_qm9,frc6881,frc1360,frc4525,frc6481,frc5870,frc4951,41,41
2019onlon_sf1m1,frc6110,frc6331,frc5483,frc4814,frc4525,frc7722,82,81
2019onlon_sf1m2,frc6110,frc6331,frc5483,frc4814,frc4525,frc7722,57,72
2019onlon_sf1m3,frc6110,frc6331,frc5483,frc4814,frc4525,frc7722,48,63
2019onlon_sf2m1,frc6378,frc4976,frc6725,frc1360,frc5024,frc5870,76,64
2019onlon_sf2m2,frc6378,frc4976,frc6725,frc1360,frc5024,frc5870,74,63
2019onnob_f1m1,frc4678,frc1310,frc6987,frc4917,frc1305,frc4519,75,60
2019onnob_f1m2,frc4678,frc1310,frc6987,frc4917,frc1305,frc4519,62,80
2019onnob_f1m3,frc4678,frc1310,frc6987,frc4917,frc1305,frc4519,73,81
2019onnob_qf1m1,frc4678,frc1310,frc6987,frc6135,frc2706,frc6632,75,60
2019onnob_qf1m2,frc4678,frc1310,frc6987,frc6135,frc2706,frc6632,74,70
2019onnob_qf2m1,frc6336,frc6461,frc7267,frc2994,frc4069,frc1374,57,70
2019onnob_qf2m2,frc6336,frc6461,frc7267,frc2994,frc4069,frc1374,68,65
2019onnob_qf2m3,frc6336,frc6461,frc7267,frc2994,frc4069,frc1374,74,71
2019onnob_qf3m1,frc4917,frc1305,frc4519,frc6864,frc6859,frc2013,102,45
2019onnob_qf3m2,frc4917,frc1305,frc4519,frc6864,frc6859,frc2013,81,41
2019onnob_qf4m1,frc610,frc4946,frc4783,frc4152,frc4914,frc1334,74,55
2019onnob_qf4m2,frc610,frc4946,frc4783,frc4152,frc4914,frc1334,82,63
2019onnob_qm1,frc1305,frc4152,frc6514,frc1246,frc6864,frc610,70,43
2019onnob_qm10,frc2994,frc6461,frc1310,frc6865,frc2013,frc610,72,56
2019onnob_qm11,frc4678,frc6135,frc6987,frc6632,frc2706,frc4946,46,56
2019onnob_qm12,frc1310,frc1305,frc6864,frc3543,frc6336,frc2013,65,50
2019onnob_qm13,frc6865,frc5672,frc4783,frc6461,frc4946,frc4678,27,93
2019onnob_qm14,frc4069,frc6859,frc4519,frc610,frc2706,frc7476,54,61
2019onnob_qm15,frc1334,frc6987,frc6632,frc2994,frc1246,frc4968,42,56
2019onnob_qm16,frc4704,frc7052,frc4917,frc6135,frc4152,frc4914,60,70
2019onnob_qm17,frc7476,frc1374,frc7267,frc6514,frc3543,frc4968,68,20
2019onnob_qm18,frc7052,frc610,frc4678,frc4704,frc4914,frc6864,55,63
2019onnob_qm19,frc6461,frc6632,frc6514,frc7267,frc2013,frc2994,44,59
2019onnob_qm2,frc3543,frc4678,frc7267,frc2994,frc4519,frc6135,51,73
2019onnob_qm20,frc6135,frc6336,frc4946,frc6865,frc4519,frc1246,78,46
2019onnob_qm21,frc4152,frc5672,frc6859,frc1310,frc1334,frc1374,78,69
2019onnob_qm22,frc4917,frc6987,frc2706,frc1305,frc4783,frc4069,69,55
2019onnob_qm23,frc4704,frc6135,frc6865,frc6514,frc7476,frc5672,46,39
2019onnob_qm24,frc6987,frc4783,frc4519,frc6336,frc6632,frc7052,38,48
2019onnob_qm25,frc1246,frc3543,frc4914,frc4917,frc2994,frc6859,44,67
2019onnob_qm26,frc4968,frc1374,frc4152,frc2013,frc4069,frc4678,73,80
2019onnob_qm27,frc2706,frc1305,frc6461,frc7267,frc1334,frc6864,59,30
2019onnob_qm28,frc610,frc1310,frc4968,frc4946,frc4917,frc1246,82,74
2019onnob_qm29,frc6336,frc6864,frc1374,frc4678,frc6859,frc2706,52,77
2019onnob_qm3,frc4968,frc6859,frc6865,frc4783,frc6461,frc4917,36,65
2019onnob_qm30,frc3543,frc6865,frc6632,frc4946,frc610,frc4152,40,61
2019onnob_qm31,frc6987,frc7052,frc1305,frc7267,frc1310,frc5672,66,68
2019onnob_qm32,frc6135,frc4069,frc6461,frc4519,frc4914,frc7476,75,60
2019onnob_qm33,frc6514,frc1334,frc2994,frc4783,frc2013,frc4704,50,63
2019onnob_qm34,frc1310,frc4946,frc6859,frc6461,frc6864,frc7476,76,49
2019onnob_qm35,frc1246,frc4069,frc7267,frc5672,frc3543,frc4704,62,49
2019onnob_qm36,frc1305,frc610,frc1374,frc4968,frc6632,frc6135,69,57
2019onnob_qm37,frc4152,frc4678,frc4783,frc2013,frc6514,frc7052,71,48
2019onnob_qm38,frc2706,frc2994,frc4914,frc6865,frc6987,frc6336,87,55
2019onnob_qm39,frc1334,frc5672,frc2013,frc4519,frc4917,frc610,50,63
2019onnob_qm4,frc7052,frc7476,frc1310,frc4704,frc2706,frc1374,52,46
2019onnob_qm40,frc7052,frc4968,frc2706,frc6514,frc6864,frc4069,52,42
2019onnob_qm41,frc7267,frc6461,frc6336,frc1334,frc4917,frc1305,63,60
2019onnob_qm42,frc4914,frc6865,frc4946,frc4519,frc4704,frc4152,70,62
2019onnob_qm43,frc1246,frc4783,frc6135,frc1374,frc6987,frc2994,62,60
2019onnob_qm44,frc4678,frc1310,frc6632,frc6859,frc7476,frc3543,84,65
2019onnob_qm45,frc4914,frc6461,frc610,frc6987,frc6514,frc4946,70,44
2019onnob_qm46,frc2013,frc4968,frc4917,frc2706,frc6336,frc5672,66,49
2019onnob_qm47,frc4783,frc7052,frc7267,frc4069,frc1310,frc6865,38,59
2019onnob_qm48,frc7476,frc4704,frc2994,frc6859,frc6135,frc1334,54,51
2019onnob_qm49,frc4519,frc1305,frc6632,frc1374,frc4678,frc1246,75,74
2019onnob_qm5,frc4069,frc1334,frc6336,frc6632,frc4914,frc5672,73,55
2019onnob_qm50,frc6864,frc4917,frc3543,frc4152,frc7267,frc6987,37,62
2019onnob_qm51,frc1310,frc6514,frc4519,frc4678,frc4968,frc4914,60,67
2019onnob_qm52,frc4069,frc1374,frc3543,frc4946,frc4704,frc1334,70,77
2019onnob_qm53,frc6632,frc2013,frc1246,frc6859,frc7052,frc6461,59,62
2019onnob_qm54,frc5672,frc610,frc6135,frc6864,frc4783,frc2706,62,48
2019onnob_qm55,frc2994,frc6865,frc4152,frc1305,frc6336,frc7476,73,94
2019onnob_qm56,frc1334,frc4968,frc6461,frc6135,frc3543,frc7052,46,36
2019onnob_qm57,frc6336,frc4704,frc4678,frc610,frc4069,frc6987,75,71
2019onnob_qm58,frc4946,frc7476,frc4783,frc4914,frc1305,frc2013,67,75
2019onnob_qm59,frc4917,frc6514,frc6865,frc1374,frc6632,frc6859,49,87
2019onnob_qm6,frc2013,frc4946,frc6864,frc6987,frc1246,frc4704,58,58
2019onnob_qm60,frc2706,frc7267,frc4519,frc4152,frc1246,frc1310,58,82
2019onnob_qm61,frc6864,frc2994,frc7052,frc5672,frc4678,frc4917,67,72
2019onnob_qm62,frc2706,frc1246,frc6514,frc6461,frc4152,frc3543,62,33
2019onnob_qm63,frc6864,frc6859,frc6987,frc7476,frc6865,frc1334,45,39
2019onnob_qm64,frc1374,frc6135,frc2013,frc4914,frc1310,frc4783,59,60
2019onnob_qm65,frc5672,frc4946,frc1305,frc6632,frc2994,frc4069,81,60
2019onnob_qm66,frc610,frc7267,frc4704,frc6336,frc4519,frc4968,67,49
2019onnob_qm7,frc7476,frc4152,frc4917,frc7052,frc5672,frc4069,55,59
2019onnob_qm8,frc3543,frc4519,frc1334,frc4783,frc1374,frc6514,46,17
2019onnob_qm9,frc6859,frc4914,frc6336,frc4968,frc7267,frc1305,59,68
2019onnob_sf1m1,frc4678,frc1310,frc6987,frc6336,frc6461,frc7267,76,64
2019onnob_sf1m2,frc4678,frc1310,frc6987,frc6336,frc6461,frc7267,80,47
2019onnob_sf2m1,frc4917,frc1305,frc4519,frc610,frc4946,frc4783,79,65
2019onnob_sf2m2,frc4917,frc1305,frc4519,frc610,frc4946,frc4783,77,63
2019onnyo_f1m1,frc854,frc6140,frc6141,frc1360,frc907,frc6975,56,51
2019onnyo_f1m2,frc854,frc6140,frc6141,frc1360,frc907,frc6975,56,46
2019onnyo_qf1m1,frc854,frc6140,frc6141,frc4618,frc2708,frc7721,56,45
2019onnyo_qf1m2,frc854,frc6140,frc6141,frc4618,frc2708,frc7721,67,44
2019onnyo_qf2m1,frc7603,frc7558,frc6917,frc5719,frc4343,frc6378,73,59
2019onnyo_qf2m2,frc7603,frc7558,frc6917,frc5719,frc4343,frc6378,53,53
2019onnyo_qf2m3,frc7603,frc7558,frc6917,frc5719,frc4343,frc6378,75,77
2019onnyo_qf3m1,frc7735,frc1075,frc7659,frc4252,frc4914,frc7712,61,61
2019onnyo_qf3m2,frc7735,frc1075,frc7659,frc4252,frc4914,frc7712,53,61
2019onnyo_qf4m1,frc1360,frc907,frc6975,frc6632,frc5288,frc5699,62,38
2019onnyo_qf4m2,frc1360,frc907,frc6975,frc6632,frc5288,frc5699,68,46
2019onnyo_qm1,frc907,frc7013,frc6977,frc5921,frc4914,frc1075,39,29
2019onnyo_qm10,frc854,frc5288,frc7558,frc7200,frc6141,frc6917,83,36
2019onnyo_qm11,frc7735,frc4777,frc6397,frc7013,frc4914,frc7614,48,28
2019onnyo_qm12,frc5719,frc1360,frc919,frc7603,frc907,frc4252,43,42
2019onnyo_qm13,frc6917,frc7659,frc5288,frc4343,frc2708,frc6977,30,68
2019onnyo_qm14,frc5699,frc6130,frc6323,frc854,frc6378,frc6975,24,43
2019onnyo_qm15,frc6632,frc7735,frc4914,frc7721,frc7200,frc907,59,50
2019onnyo_qm16,frc6141,frc5596,frc4252,frc7013,frc7603,frc6140,35,37
2019onnyo_qm17,frc7558,frc5921,frc4618,frc6397,frc5719,frc7520,44,44
2019onnyo_qm18,frc7712,frc1360,frc7614,frc919,frc1075,frc4777,40,49
2019onnyo_qm19,frc2708,frc4252,frc5288,frc5699,frc7200,frc6632,35,40
2019onnyo_qm2,frc4618,frc5288,frc5699,frc6917,frc6130,frc7520,57,41
2019onnyo_qm20,frc4618,frc6977,frc6917,frc5719,frc7735,frc7013,36,44
2019onnyo_qm21,frc7603,frc4777,frc6130,frc7614,frc907,frc5921,39,40
2019onnyo_qm22,frc5596,frc6140,frc919,frc4914,frc6141,frc6378,46,42
2019onnyo_qm23,frc7659,frc1075,frc854,frc6975,frc7712,frc7558,59,50
2019onnyo_qm24,frc7520,frc1360,frc6323,frc7721,frc4343,frc6397,48,64
2019onnyo_qm25,frc6632,frc6977,frc6140,frc4777,frc6917,frc5596,48,44
2019onnyo_qm26,frc7558,frc7659,frc907,frc6130,frc6378,frc4252,69,43
2019onnyo_qm27,frc4914,frc7721,frc7603,frc854,frc4618,frc7200,53,32
2019onnyo_qm28,frc4343,frc7013,frc1075,frc7520,frc919,frc7712,50,44
2019onnyo_qm29,frc6975,frc2708,frc7735,frc5288,frc7614,frc6323,44,33
2019onnyo_qm3,frc2708,frc854,frc5719,frc6140,frc4252,frc6397,64,52
2019onnyo_qm30,frc1360,frc6397,frc6141,frc5921,frc5719,frc5699,42,41
2019onnyo_qm31,frc5596,frc6378,frc7013,frc7659,frc4618,frc4343,33,51
2019onnyo_qm32,frc6140,frc907,frc6130,frc7200,frc7520,frc7735,57,41
2019onnyo_qm33,frc6323,frc6397,frc1075,frc7558,frc6141,frc2708,50,65
2019onnyo_qm34,frc919,frc5699,frc7603,frc5288,frc6632,frc7721,29,36
2019onnyo_qm35,frc6917,frc854,frc5921,frc4777,frc7614,frc5719,46,49
2019onnyo_qm36,frc4252,frc7712,frc4914,frc6975,frc6977,frc1360,53,45
2019onnyo_qm37,frc7659,frc7520,frc7013,frc2708,frc7603,frc6323,32,40
2019onnyo_qm38,frc1075,frc7200,frc6378,frc7735,frc5921,frc5288,30,46
2019onnyo_qm39,frc6141,frc919,frc854,frc7614,frc4252,frc6977,38,46
2019onnyo_qm4,frc4343,frc1360,frc6632,frc7603,frc7659,frc7712,45,38
2019onnyo_qm40,frc6397,frc5596,frc7558,frc5699,frc907,frc1360,26,56
2019onnyo_qm41,frc4777,frc6632,frc4618,frc6130,frc4343,frc4914,42,60
2019onnyo_qm42,frc5719,frc6975,frc7721,frc7712,frc6917,frc6140,30,45
2019onnyo_qm43,frc5288,frc1075,frc1360,frc5699,frc854,frc7013,57,41
2019onnyo_qm44,frc6378,frc6397,frc7614,frc6977,frc7603,frc7200,58,51
2019onnyo_qm45,frc907,frc6323,frc6917,frc6141,frc6632,frc7712,42,62
2019onnyo_qm46,frc6130,frc7558,frc5719,frc7735,frc5596,frc4343,42,43
2019onnyo_qm47,frc4618,frc6140,frc2708,frc4252,frc6975,frc4777,33,26
2019onnyo_qm48,frc7721,frc7520,frc5921,frc7659,frc919,frc4914,54,41
2019onnyo_qm49,frc7614,frc5699,frc5596,frc1075,frc5719,frc907,38,51
2019onnyo_qm5,frc7200,frc7614,frc919,frc6323,frc5596,frc6975,28,9
2019onnyo_qm50,frc6975,frc5288,frc7603,frc6323,frc7558,frc6977,57,44
2019onnyo_qm51,frc2708,frc7721,frc7712,frc7735,frc6141,frc4618,46,47
2019onnyo_qm52,frc919,frc4343,frc4252,frc6917,frc6397,frc4914,43,76
2019onnyo_qm53,frc6632,frc6378,frc7520,frc1360,frc854,frc4777,45,65
2019onnyo_qm54,frc7013,frc6130,frc7200,frc5921,frc6140,frc7659,36,49
2019onnyo_qm55,frc6141,frc7603,frc4343,frc4914,frc5699,frc6975,50,40
2019onnyo_qm56,frc6378,frc7712,frc5719,frc7520,frc4777,frc5288,57,33
2019onnyo_qm57,frc1075,frc7614,frc6917,frc6397,frc4618,frc6130,62,45
2019onnyo_qm58,frc854,frc7735,frc907,frc1360,frc2708,frc7659,62,49
2019onnyo_qm59,frc6140,frc7200,frc7558,frc919,frc7013,frc6632,60,54
2019onnyo_qm6,frc4777,frc7721,frc6141,frc7558,frc7735,frc6378,44,61
2019onnyo_qm60,frc4252,frc6323,frc5921,frc5596,frc6977,frc7721,49,44
2019onnyo_qm61,frc4914,frc7520,frc2708,frc6378,frc6917,frc1360,56,51
2019onnyo_qm62,frc7603,frc5719,frc6632,frc1075,frc6130,frc6141,58,33
2019onnyo_qm63,frc7200,frc5921,frc4343,frc7614,frc854,frc6140,46,53
2019onnyo_qm64,frc6323,frc7712,frc7735,frc4252,frc7558,frc5699,54,59
2019onnyo_qm65,frc6977,frc4777,frc7659,frc7721,frc4618,frc919,42,23
2019onnyo_qm66,frc7013,frc6975,frc6397,frc907,frc5288,frc5596,39,57
2019onnyo_qm67,frc4252,frc6917,frc7735,frc7520,frc1075,frc7603,63,53
2019onnyo_qm68,frc6977,frc5699,frc6141,frc5719,frc7659,frc7200,49,47
2019onnyo_qm69,frc7614,frc7558,frc7721,frc5288,frc6140,frc6378,46,54
2019onnyo_qm7,frc7712,frc4343,frc5699,frc6977,frc5921,frc6130,51,28
2019onnyo_qm70,frc5921,frc6632,frc6975,frc1360,frc7013,frc4618,28,45
2019onnyo_qm71,frc907,frc4914,frc4777,frc4343,frc6323,frc854,59,56
2019onnyo_qm72,frc7712,frc6130,frc5596,frc6397,frc919,frc2708,67,27
2019onnyo_qm8,frc4618,frc6975,frc7520,frc5596,frc2708,frc6632,42,33
2019onnyo_qm9,frc6378,frc6323,frc7659,frc6140,frc7721,frc1075,24,47
2019onnyo_sf1m1,frc854,frc6140,frc6141,frc5719,frc4343,frc6378,65,62
2019onnyo_sf1m2,frc854,frc6140,frc6141,frc5719,frc4343,frc6378,69,70
2019onnyo_sf1m3,frc854,frc6140,frc6141,frc5719,frc4343,frc6378,53,52
2019onnyo_sf2m1,frc4252,frc4914,frc7712,frc1360,frc907,frc6975,63,59
2019onnyo_sf2m2,frc4252,frc4914,frc7712,frc1360,frc907,frc6975,53,67
2019onnyo_sf2m3,frc4252,frc4914,frc7712,frc1360,frc907,frc6975,39,40
2019onosh_f1m1,frc610,frc2200,frc4783,frc6867,frc4476,frc4525,62,48
2019onosh_f1m2,frc610,frc2200,frc4783,frc6867,frc4476,frc4525,68,51
2019onosh_qf1m1,frc610,frc2200,frc4783,frc4951,frc6987,frc5409,69,42
2019onosh_qf1m2,frc610,frc2200,frc4783,frc4951,frc6987,frc5409,69,47
2019onosh_qf2m1,frc4946,frc2386,frc6110,frc2994,frc6135,frc4519,64,55
2019onosh_qf2m2,frc4946,frc2386,frc6110,frc2994,frc6135,frc4519,64,69
2019onosh_qf2m3,frc4946,frc2386,frc6110,frc2994,frc6135,frc4519,44,62
2019onosh_qf3m1,frc188,frc5885,frc7267,frc6867,frc4476,frc4525,78,80
2019onosh_qf3m2,frc188,frc5885,frc7267,frc6867,frc4476,frc4525,42,48
2019onosh_qf4m1,frc4152,frc4907,frc7735,frc5036,frc4936,frc2852,55,51
2019onosh_qf4m2,frc4152,frc4907,frc7735,frc5036,frc4936,frc2852,76,63
2019onosh_qm1,frc6110,frc6866,frc6864,frc2200,frc3571,frc5036,40,64
2019onosh_qm10,frc4907,frc4946,frc6866,frc6070,frc5409,frc2852,66,32
2019onosh_qm11,frc4476,frc4783,frc3571,frc4951,frc6975,frc4936,35,35
2019onosh_qm12,frc4704,frc7735,frc7614,frc2386,frc7710,frc7690,18,48
2019onosh_qm13,frc610,frc2708,frc6864,frc6135,frc6867,frc5885,35,64
2019onosh_qm14,frc6975,frc7267,frc188,frc4152,frc6859,frc6866,39,36
2019onosh_qm15,frc4936,frc5426,frc7690,frc4525,frc5409,frc2200,34,52
